tt16475076	Follows a novelist who visits her family for Christmas and finds a mysterious Nutcracker doll, which soon becomes possessed and wreaks havoc.						
tt1647668	A sports agent stages an unconventional recruitment strategy to get talented Indian cricket players to play Major League Baseball.						
tt16476738	Peter as an artist is dangerously obsessed with his art and ambition, yet he manages to realize his dream with a way that he never dare to think of.						
tt16477412	A young businessman tries to start a fishing company in a remote town in the Argentine Patagonia.						
tt16478146	SF comedy set after Earth has been invaded by a race of aliens, the Gu'un. A hapless human called Stewart is appointed the Gu'un's official liaison, is saddled with an alien housemate and must deliver their message to the masses.						
tt16478910	Champion drifter James Deane is set to make history in the US championship Formula Drift, attempting to win the championship three times in a row. Derailed by unsuspected obstacles, perspectives shift as he fights to stay on the track.						
tt16478968	The plot revolves around Velan, who gets into the bad books of his father Palanisamy (Prabhu, lending dignity to the role), a big shot in his village, on account of his privileged behavior. He falls in love with his college mate Ananya (Meenakshi Govindarajan), a Malayali.						
tt16479388	A family reunion goes awry when the housemaid is found dead and threats from an unknown killer put all under house arrest.						
tt16480014	After a Halloween party, Annabelle drags Shinji into a worldwide killing spree. Zara and Erika travel all across the world and through time and different worlds to stop it, meeting interesting characters along the way.						
tt16480598	In the interweaving of five stories, the New Year's magician himself ceases to believe in miracles, because burdened with life and immersed in work, people completely forget about the holiday. He takes serious action and sells his suit to a simple guy who has long since lost his ... Read all						
tt16480822	"Charmx, a ""reaction video"" YouTube star, and his best friend Cap get visited by a man who offers them $100,000 in support of Charmx's house fund to do his bidding in order to help him take over the United States. The man had stolen a dangerous bio-weapon from the US Military, and... Read all"						
tt16481200	One day before New Year's Eve, the little Gocha escapes the hospital where he lives because of his sickness and finds himself in the center of Moscow. He's almost hit by the car of Valery, a delivery guy. Together they will cross the festive city, meet strangers and their lives w... Read all						
tt1648186	"Ten fisherman from Cornwall are signed by Universal Records and achieve a top ten hit with their debut album, ""Sea Shanties."""						
tt1648190	A boy haunted by visions of a dark tower from a parallel reality teams up with the tower's disillusioned guardian to stop an evil warlock known as the Man in Black who plans to use the boy to destroy the tower and open the gates of Hell.						
tt1648199	After the government shuts down his project on time travel, a brilliant quantum physicist must find a way to continue his research in order to travel back in time and prevent his fiance from being killed.						
tt16485280	Enea tries to commit suicide. An old man rescue him, and tries to understand why he wants to die.						
tt16491324	Honor's sole focus is getting into Harvard. Willing to do whatever it takes, Honor concocts a plan to take down her top three competitors, until things take a turn when she unexpectedly falls for her biggest competition.						
tt16491386	The mayors of two small French towns, on opposite political sides, are glued together by a feminist activist. The forced proximity compels the two men's points of view to converge on economical development and ecology.						
tt16492636	Tanjiro ventures to Asakusa, Tokyo for his second mission with the Demon Slayer Corps.						
tt16492678	Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.						
tt16492834	Pedro, Maria's husband, turns out to be in the wrong place and wrong time and is murdered by a man called the devil. Maria the widow will not rest to avenge her husbands death.						
tt16493454	"A small town girl becomes obsessed with her friend's newborn son, to a degree that she develops a ""phantom pregnancy""."						
tt1649418	When the CIA's most skilled operative, whose true identity is known to none, accidentally uncovers dark agency secrets, a psychopathic former colleague puts a bounty on his head, setting off a global manhunt by international assassins.						
tt1649443	An ill-fated television reporter is rescued and sent on a voyage across the ocean, but she is followed by the deadly virus that has plagued her and numerous others.						
tt16496386	A ticking clock scenario unfolds as a hijacked 767 airplane faces imminent disaster when its fuel supply dwindles, with just 97 minutes remaining.						
tt16499456	Somewhere in a small village of Uttar Pradesh, a young girl named Ela gets possessed by a ghost. Gyanu, her father, brings an expert exorcist Omkar to expel it. In the process, they get to know that the ghost is not a random one, but someone who is related to daughter and father.... Read all						
tt1650060	A troubled Iraq War veteran struggling to reintegrate into society sets out on a cross-country journey with the hope of reuniting with his young son.						
tt1651123	The story of a broken family striving to stay together while a curse and the ghosts of a haunted house try to tear them apart.						
tt16513514	In the lawless West, The Cowboys a notorious brotherhood of killers and thieves reigned over the land with brutal fists and fast guns. Fate had finally caught up with them - and now the merciless gang has but a single surviving member. When a deputized gunslinger takes up the cal... Read all						
tt1651951	An elderly Greek man and his Hassidic rapper son embark on a journey with absurd encounters, which ultimately leads them to a final confrontation of father and son.						
tt1652413	A young man's return home becomes more than he bargained for as he discovers that an evil substance is quickly turning his sleepy Texas town in to a zombified nightmare.						
tt16526498	This documentary explores the fascinating lifestyle and unique journey of Clément Lévesque, a man who ventures deep into the northern forest each winter to answer the call of the outdoors.						
tt16527016	Six italian directors narrate six different horror stories connected by a same tread.						
tt16527290	While on wire room duty, a federal agent listens in as the target is attacked in his home by a hit squad. Without burning the wire, he must protect the investigation and the target's life from the confines of a room fifty miles away.						
tt16527824	A gunned down Navy SEAL Master Chief must guide a child to safety through a gauntlet of hostile Taliban insurgents and survive the brutal Afghanistan wilderness.						
tt16527986	Mithun, A struggling actor uses Method acting in his day to day life activities in order escape his own mental reality and depression.						
tt16528036	"""Amar Sin Miedo"" is a romantic story about Josh Adams and his self-discovery in the city of Taxco, Mexico."						
tt16528080	This story narrates the tale of 9 couples who run away from their village to marry an adult who as per the society norms are their cousins aka blood relatives.						
tt16528140	A couple seeks refuge in a remote mountain town to escape a mysterious viral disease that makes people disappear or turn into murderers. As messengers emerge from the forest, the couple must decide who to trust and what to do to survive.						
tt16528186	Apart from local elections, one also has to win a kabaddi match to become sarpanch. Nana Patil goes to extreme levels to become the next sarpanch and applies all the possible dirty tricks to destroy leader Madhavrao Sardesai's popularity.						
tt16528804	The characters in this dreamy, experimental love story, live ten years in the future, but are nostalgic and seem born in the wrong time. Film student Oleg leads a spartan life and surrounds himself with analog technology. Librarian Marta writes avant-garde novels in her spare tim... Read all						
tt16528896	Benjamin Zephaniah celebrates the legacy of the Windrush generation and examines the impact Caribbean migration to Britain has had on British football.						
tt16529002	After the events of Kabaddi 3, Kaji now doesn't seek love as he is suffering from the pain of his previous relationships. The movie revolves around Shanti (a new character), Kaji, and Bam Kaji.						
tt16529222	"""I deliver everything that the post office service does not handle."" Eun-ha, who is a normal junkyard employee, secretly works as a delivery clerk that deals with unusual delivery requests."						
tt16531614	Itsy's new in town and thinks her life is over until she meets her space-obsessed neighbor Calvin, who believes his parents were abducted by aliens. As an aspiring journalist, Itsy decides to write an exposé, but she discovers much more.						
tt16532108	Demond the movie is a live action movie adaption of demond comics comic books made in 2021. this story is the journey of one man that was caught in between a war between two demi gods over the mythical and powerful cup of haties.						
tt16532174	The search for Abby, who was kidnapped and psychologically and sexually abused, and her fight to stay alive in hopes of seeing her family again.						
tt16532314	This year The Binge happens miraculously on Christmas. Unleashing a new holiday adventure featuring magical storybooks, catchy songs, and more.						
tt16533296	Follows the life of the late actor, writer and producer Bob Einstein, featuring some of his greatest comedic contributions.						
tt16533310	A police officer gets involved in a very peculiar case when he discovers he shares his name with the main suspect.						
tt1653665	The relationship between writer AA Milne and his son, Christopher Robin, and how this became the inspiration for Winnie the Pooh.						
tt16538660							
tt16538910	A terrorist attack connects three stories, each involving characters whose actions may mean the difference between life and death as well as their own journeys into seeking redemption from their past, their guilt, their loneliness.						
tt16539516	Four adventures about different kinds of love are intertwined: romantic, familial, brotherly, and that tender teenage type. These are the stories of strangers colliding during the most unforgettable weekend of their lives.						
tt16539580	"""Zadra"" is a talented girl from a housing estate who fights for recognition on the rap scene. Although she seems to be an ordinary teenager, in front of the microphone, she gains incredible energy and charisma, thanks to which she can captivate crowds. However, in a testosterone-... Read all"						
tt16540196	The Story revolves around the criminal who surrenders himself stating that he has committed a murder of a girl who loved him, then the story revolves around seven people who are involved in this mysterious case. Three timelines of the story will convey the protagonist's character... Read all						
tt16540514	Paris, the early 90s. Three students decide to celebrate their graduation with a visit of the Paris catacombs. When they discover the legendary 717 Bunker. Little do they know it's not the only thing Nazi soldiers have left behind them.						
tt16547238	Elisabeth meets the love of her life on her bachelorette night, and the weekend they spend together is the beginning of the end.						
tt16548368	The story of how the life of one of the greatest football players of all time, Diego Maradona, turned into complete madness: addiction to drugs; the violence he himself instigated; rehabilitation in Cuba; public breakdowns; betrayal; illegitimate children. All this completely spo... Read all						
tt16549134	The story centres around the Saviour family and their enemies who are trying to steal the families Legacy.						
tt16549866	It's an inspiring story and aspiring youngsters in the comedy genre. This film has a message for the people who are not winners, who are not successful, who are not happy or No.1 in their respective exams.						
tt16550628	What if Cheburashka really exists? What if he is not a plush toy, but quite a real furry animal that lives in an orange grove in a distant country?						
tt16550638	Working in their garage, indie entrepreneurs Madeline and Owen discover the secret of time travel. There's only one hitch: a bug in the code creates a new copy of Madeline at the same time every day.						
tt16550680	A young Moscow music video maker Grisha blazes his way to fame through the dashing nineties						
tt16550728	The story of the growing up of Lyosha, who turned 18 years old. Life asks him more and more difficult questions about love, family, duty and his path than it did at 14. And he, just as then, must answer them himself.						
tt1655389	The story of American actress Marilyn Monroe, covering her love and professional lives.						
tt1655441	A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into.						
tt1655444	"A man nicknamed ""the Jesuit,"" is imprisoned for a crime he didn't commit. When his wife is murdered and his son kidnapped and taken to Mexico, he devises an elaborate and dangerous plan to rescue his son and avenge the murder."						
tt1655461	Everything changes for Eva when she receives a life insurance check accidentally made out for five million dollars instead of the expected fifty thousand dollars. She and her best friend take the money and head out for the adventure of a lifetime.						
tt1656177	In 1989, a Canadian journalist investigates the circumstances surrounding the suspicious arrest of a heroin addict imprisoned in a Thai jail.						
tt16565742	Follows the story of underground workers who risked their lives to send intelligence and defend the motherland, set after Japan's attack on Pearl Harbor when the Wang Jingwei regime declared war on Britain and the U.S.						
tt16566428	A collection of stories of how Malaysians face the Covid-19 pandemic.						
tt1657517	Several years after his childhood friend, a violin prodigy, disappears on the eve of his first solo concert, an Englishman travels throughout Europe to find him.						
tt16578440	Inspired by the real story of the conflict between the student from four different technician colleges in the 90s, where violence can be used to build friendships and enemies at the same time.						
tt1657865	When Tess and her family suffer an unimaginable loss, she finds support from a surprising source: her biological father - a lovable slacker from the wrong side of the tracks - and the charming but dangerous juvenile delinquent next door.						
tt16578828	Petr and Hana, who after years together share their unspoken erotic fantasies. What begins as an innocent conversation gradually turns into experimentation with a non-monogamous approach to their relationship.						
tt16578852	A man's long battle to save his comatose father is met with financial obstacles, and with his family suggesting euthanasia as the best possible option. What will he do?						
tt16578860	April's publisher wants her to rework her healthy cookbook. She travels to Italy to get new inspiration and joins a culinary tour led by Roberto to learn about Italian cooking.						
tt16578886	Addison travels with a picky billionaire as an assistant in her brother's place so he doesn't lose his job. She clashes with the billionaire until both start to see more in each other than they thought.						
tt16587806	The Britons are betrayed and attacked by the Saxons. Separated from his people, the leader of the Britons is taken in and tended to. While recovering, he discovers how badly his people are being treated. Furious, he develops a plan to exact revenge upon the Saxons, and free his p... Read all						
tt1658801	New Jersey police lieutenant Laurel Hester and her registered domestic partner Stacie Andree battle to secure Hester's pension benefits when she is diagnosed with terminal cancer.						
tt16588680	"History says that America's discovery by Cristóbal Colón made it possible for two independent and separate continents to be closely connected. Nevertheless, referring to it as a ""connection"" it's more of a romantic illusion than an accurate description of what actually happened. ... Read all"						
tt16589340	The story of Abhimanyu, Even after seeing so many girls no one is found perfect, The requirement of Abhimanyu for the girl with whom he has to marry, she must not have any boyfriend and any relationship in the past.						
tt16589566	A single mother manages to get her son accepted into one of the best schools, but there she encounters a group of perfect mothers who are dedicated to making the newcomers' lives impossible.						
tt16589842	The lives of three men and their families in Calgary, Canada are torn apart by the violent actions of police officers and a justice system that refuses to hold them accountable.						
tt16590104	A story about twin brothers from a family of hereditary military sailors.						
tt16590138	On December 27, 2019, the Parliament of Montenegro adopted a bill to seize all church property from the Serbian Orthodox Church.						
tt1659217	In a rapidly changing America where mass inequality and dwindling opportunity have devastated the black working class, three Detroit men must fight to build something lasting for themselves and future generations.						
tt1659313	Thirty-two chess players are invited to an elite secret tournament where the ultimate prize has the potential to change their lives forever. Yet with each round, a lethal dose of deadly consequences unexpectedly escalates the stakes.						
tt1659611	"An unusually cold winter forces the french government to push the best housed people to accommodate some poor fellow citizens. The decree called ""Le Grand Partage"" creates some trouble among the residents of a Paris upscale apartment block."						
tt1659619	The aquatic adventure of the highly influential and fearlessly ambitious pioneer, innovator, filmmaker, researcher, and conservationist, Jacques-Yves Cousteau, covers roughly thirty years of an inarguably rich in achievements life.						
tt16605088	Trapped in a mysterious void outside the bounds of time and space, a struggling stand-up comedian must investigate how his body wound up motionless on his bathroom floor and wake himself up before it's too late.						
tt16605106	On its maiden run, the world's fastest bullet train is rigged with a bomb that will explode if it dips below 200 mph.						
tt16606348	A divorced, retired painting teacher from Shanghai falls in love with a woman who is also divorced. The involvement of his ex-wife and a student of his makes the whole thing complicated.						
tt16606530	Four friends who are down on their luck decide to rob a ruthless Rastafarian jewel thief by conning his second in command.						
tt16606580	Lakshmi, Chinna, and Shiva are friends who work together in organized crime but when something goes wrong they turn on each other.						
tt16606592	An adventure between a father and his son, in a world where some humans have started mutating into other animal species.						
tt16607018	Mamat and Zul are obsessed with a wrestler named Naga. When Naga loses a match, they give him some brotherly love to succeed again.						
tt16607614	It follows a vibrant couple as they meet and fall in love. Some unexpected things happen that make everything take a turn. Will everything be sorted out between them?						
tt16607812	The world is overrun by mind-controlling aliens called the Sky Beasts. Six people hide out in an abandoned building. But when one of them is exposed to the aliens, paranoia among them proves to be just as deadly as any threat from the sky.						
tt16609250	The story follows Odokawa, a lonely and eccentric 41-year-old taxi driver and his customers.						
tt1661066	A study of the dark legends that surround the Camp Hero Air Force Base in Montauk, Long Island.						
tt16611138	In the wake of a punishing alien invasion, the only hope a mother and her son have for survival lies in the discovery of an unthinkable truth.						
tt16611924	Centers on Ahmed and Isra'a parents of three children who lost their job due to the country's economic crisis. Isra'a finds out about her fourth pregnancy at this time when they cannot afford to raise one more child.						
tt1661199	When her father unexpectedly dies, young Ella finds herself at the mercy of her cruel stepmother and her scheming stepsisters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger.						
tt1661236	María Margarita is the youngest of four siblings in a family living in a mining town in the Atacama Desert (Chile). The most special time of the week for this family is Sunday, when they all go to the movies to enjoy stories that let them escape their everyday lives by transporti... Read all						
tt1661275	A former secretary, newly appointed as a scriptwriter for propaganda films, joins the cast and crew of a major production while the Blitz rages around them.						
tt1661394	Russian front, January, 1943. It's hell: the flurries of sleet take the breath away and Sergeant Bisi can make out nothing in the landscape in front of him. Worried, he twists his neck to check if his men are following him. Some metres from there he sees Zaina, followed by Prati ... Read all						
tt1661820	A young man's life is unraveled after witnessing a murder that he filmed in his rural town of Cut Bank.						
tt16618232	It is February 1944. A lone World War Two pilot loses his partner in air and crash lands in rural German-occupied France. Where he is faced with the challenge of teaming up with the enemy to survive and find refuge.						
tt1662500	A High School Filmmaker travels to Los Angeles to confront the man who murdered his girlfriend.						
tt1662546	A young woman held captive by her stepfather becomes the focus of a female vigilante.						
tt1663171							
tt1663202	A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.						
tt1663222	A Marine Biologist is assigned to investigate the mysterious deaths of marine life in an inland salt water lake that have been attributed to a creature thought to have been the stuff of legend.						
tt16635942	Three friends decide to arrange a gift for themselves for the New Year.						
tt16636010	Made for less than the rent of the Brooklyn apartment that it was filmed in, the MiniDV curio YELLING FIRE IN AN EMPTY THEATER is an affectionate tribute to the young masses who continue to flock to the greatest city on Earth. Fresh off the plane, a recent college grad moves in w... Read all						
tt16636094	These four beguiling European stories, from acclaimed film festivals the world over, explore the gap between childhood and adulthood with a deftness and artistry that lingers.						
tt16636178	The last year High School excursion is the walk where anything can happen, but the last year High School excursion with the parents, that is the last straw. And since Álvaro Castaño knows that security is better than the police, he decides to travel with his family to watch over ... Read all						
tt1663655	A woman and her childhood friend seek out revenge on those who victimized and abused them.						
tt16638236	Miguel is an artist dealing with depression. As an attempt to try to overcome this moment, he invites Rodrigo, a friend he hasn't seen for over 15 years, to his house. On the day of the meeting, Leticia, Miguel's ex-girlfriend, shows up before his guest. The unpleasant mood inten... Read all						
tt16638662	Tells about the events of November 1945 when the first Post War championship of the USSR winners, Dynamo-Moscow, went on the historic tour of Britain.						
tt16640234	Short Years Eternal Days covers three years in the lives of different women including the director of this film, who tries to make an observational documentary about puerperium. But she soon discovers that this task, as motherhood, is more complex than she thought.						
tt16646740	Four novels, each of which reveals different stories and problems between fathers and children.						
tt16648076							
tt16651306							
tt16652688							
tt1665799	First-time directors Andrew Yorke and Kevin Michael invite you on an experimental cinematic journey through the lives of troubled youth in troubling times. When a pregnant women is found dead in a warehouse, all signs point to suicide. But a freelance journalist gets a tip that a... Read all						
tt16659696	They were taught that they were to speak only by their decisions, to keep their distance, to participate in public life with restraint. But professional ethics also obliged them to courageously defend judicial independence. Kacper Lisowski and Iwona Harris devoted their film to t... Read all						
tt1666185	Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur.						
tt1666287	Three estranged childhood friends (Omar, Ramy, Jay), travel on a road trip from Abu Dhabi to Beirut in memory of their lost friend. If what happens en route doesn't make them crazy, it might just bring them closer.						
tt1666335	Detective Hazel Micallef hasn't had much to worry about in the sleepy town of Fort Dundas until a string of gruesome murders in the surrounding countryside brings her face to face with a serial killer driven by a higher calling.						
tt1666540	A cry in the dark explores universal themes of love, loss, grief, healing and redemption through a unique lens. This story takes you on the journey of a young girls inability to cope with a tragic event which leaves her delusional and dangerous. The concept behind this film explo... Read all						
tt1666801	A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts.						
tt1666823	A Rock Star is in peril in the Hollywood Hills... 'Legs' Johnson needs to disappear, but a love from his past makes it difficult to move on.						
tt1667061	"Alongside Night is the story of the final economic collapse of the United States as seen through the eyes of 16-year-old Elliot Vreeland, searching for his missing Nobel-laureate-economist father, and the mysterious teenage ""Lorimer"" whom Elliot meets in a black-market undergroun... Read all"						
tt16673138	A photographer Vishnu falls in love with Tulasi, who was sheltered all her life. When everything is going great, his life turns upside down when a serial killer named 'D' kidnaps Tulasi. Will Vishnu able to save Tulasi in time?						
tt1667321	In 1962 England, a young couple find their idyllic romance colliding with issues of sexual freedom and societal pressure, leading to an awkward and fateful wedding night.						
tt16673330	Feeling unappreciated, Mustakim, a debt collector, decides to find a second wife. Chaos ensues when he's unable to consummate his marriage.						
tt1667354	A young Jewish boy somewhere in Eastern Europe seeks refuge during World War II where he encounters many different characters.						
tt16676718	Parasite's Woo-sik Choi stars as one of the two cops with different methods teaming up to investigate a case that turns the police force upside down.						
tt16677162	An examination of the events behind the scenes of the historical air battle in Normandy, to try and determine if it would have been possible for the Allies to have won the war without aviation.						
tt16677406							
tt16679082	At a specific time of day every afternoon, the two cross each other fleetingly on a staircase but they do not exchange any words. A connection between two is suggested but the meetings do not translate into fully expressed relationship.						
tt16679166	If love is the greatest of all emotions, can it wash away man's sin? Harry, a rich, lonesome young man meets a closeted and simple young man Liam. The disastrous first encounter will turn out to be the beginning of a beautiful love story.						
tt1668016	The life story of Dutch painter Han van Meegeren, from his beginnings as a rebellious young artist in 1920s Amsterdam to his rise to infamy as one of the most ingenious art forgers of all time.						
tt16689786	Artyom and Slava are students of Moscow State University, one is studying at the Faculty of History, the other at the Faculty of Physics. They have no money, no connections, no relatives, except for grandmothers who regularly send half of their pension - but there is youth, joy o... Read all						
tt1669768	Ace Wonder is a 10-year-old detective, struggling to find a storyline for his latest novel. When his path tangles with Derek Morton, a simple family mystery becomes a very real case of corporate espionage, scientific discovery, and one coldblooded killer.						
tt1669818	How's a boy suppose to be a man with his sister always on his back?						
tt1670392	"In the dead of night, Donovan drives with his girlfriend, Lucy and several friends to a secret rendezvous in the woods. They believe they are meeting a ""healer"" who can cure Lucy's cancer, but they grow suspicious when a booby-trap in the road forces them to stop short of their d... Read all"						
tt1670994	A retired woman hires a dance instructor to give her private dance lessons at her home -- one per week for six weeks. What begins as an antagonistic relationship turns into a close friendship as they dance together.						
tt16711752	The film follows the story of Ester, a young jewish woman during the holocaust						
tt16715436	The life of five disparate people intertwine as they deal with issues of money, class, ambition, and love in Geylang.						
tt1671719	A man decides to rehabilitate the murderer of his wife and children.						
tt16720892	The most romantic day of the year has prepared serious challenges for the heroes.						
tt16727116	He routinely jumps out of his aging VW transporter, hammers thick steel bolts into the earth, hauls a screen and film rolls the size of tractor tires, and adjusts his Ernemann projector from 1938. It has been since he was 15 years old when he first 'went to the cinema' to make hi... Read all						
tt16727878	A young college student who moonlights as a cam-girl needs to take matters into her own hands when an obsessed client discovers her address.						
tt16728368	A schoolboy who lives in rural Panjab encounters impotence and is misunderstood by society as gay. He is left with a choice that no one should have to make.						
tt16728922	A history teacher adventures across Florida to discover eternal waters and save his mother from a terminal disease, all while dodging a competitor: a washed-up celebrity survivalist.						
tt16729498	SIC is the story of Marco Simoncelli aka Sic. A kid with a dream greater than his own limits, who did everything he could to make it come true. After a disappointing season, he thought to give up but eventually won the World title.						
tt16729508	The film follows Gina, who must find an exorcist after her younger sister gets possessed by a dead woman's spirit.						
tt16729616	Set in a ruler backdrop, the film revolves around five youngsters, who get into trouble due to a girl. What actually happened because of a message left by a short filmmaker on social media.						
tt16731908	A movie director struggles with his relationship with his family, and with his latest movie, about the impact on the Italian Communist Party of the USSR invasion of Hungary in 1956.						
tt16732214	Miyu Mizuno and Shuya Shinohara are high school students. They have dated for two years and promised that no matter what, they will watch a movie together on the first day of each new month. When Miyu and Shuya are on their way to the movie theater, Shuya suddenly cancels their d... Read all						
tt16732332	Through RTP's archives, between statements, performances and reports, José Afonso tells us about himself, his songs and how they reflected his ideas.						
tt16732852	Kisha and Rob are the picture perfect couple, but even perfect people have secrets. When Nicole, an old friend, comes into town with her new man, Kisha and Rob's world is turned upside down. While catching up over drinks. Kisha admits that she is no longer satisfied in the bedroo... Read all						
tt16733276	Explores the complex relationship between Napoleon, culture and art.						
tt1673373	Sanna (Nathalie Bloom) a rocker girl who is stuck in her old high school life with her boyfriend Micke (Lars Sandberg) who rather hangs out with his friend Latino (Robert Isberg) than spends time with her. Sanna works as a personal assistant to Lisbeth (Anna Almroth). Lisbeth's s... Read all						
tt16734276	Mana Kotani was friends with Sumire Utsuki for years. She admired Sumire's freewheeling ways and mysterious charm, but Sumire broke off connections with her. Later, Mana hears of Sumire's death, which she cannot get over.						
tt1673732	A trio of con-artists rip off some gangsters and lie low in a rented house. Christy tries to see the sting through whilst an unwanted guest, Phil, soon has Nick under his spell and Chloe firmly in his sights.						
tt1673734	A young gang member turns his life around in prison, thanks to the friendship he forms with a convicted murderer who becomes his mentor.						
tt16740206							
tt1674099							
tt16742890	A modern mystic using occult practices to communicate with the dead experiences an evil beyond human comprehension.						
tt16743878	A Wealthy and successful business man enlists the help of an unorthodox therapist to explore why all of his romantic relationships ended in failure						
tt16745042	Bad Romance is a comedic neo-noir about a socially awkward lonely guy, Rob, who attempts to track down the man who killed his wife -- but not for revenge, just to make friends and find love along the way.						
tt16745146							
tt16746504	Filmed in Cambodia over the course of five years, Lotus Sports Club, is an inspiring coming-of-age story that centers around Leak, a teenage trans man who plays football in the under-21s women's team of Kampong Chhnang, and Pa Vann, the coach and father-figure to Leak and other L... Read all						
tt1674768	An angry, crackling and defiantly disordered underclass of nowheresville punk-rock kids, see their band Surgeon General's Warning (SGW) as their ticket out of small town Texas, as 1990 comes to a close.						
tt1674771	Movie star Vincent Chase, together with his boys Eric, Turtle, and Johnny, are back - and back in business with super agent-turned-studio head Ari Gold on a risky project that will serve as Vince's directorial debut.						
tt1674785	A look at the history of the American comedy publication and production company, National Lampoon, from its beginning in the 1970s to 2010, featuring rare and never-before-seen footage.						
tt16748856	Faith-Based Drama centered around two ministers who are forced to face their moral failures and their potentially fatal consequences.						
tt16750078	First Person View (FPV) Drone culture, here told by its main influences worldwide, is in threat of elimination due to heavy regulations coming from the FAA. In the most pivotal year (2020) of quadcopter regulatory history, freestyle trick pilots, champion drone racers, and pro ci... Read all						
tt16751496	The History That Haunts us follows the story of Brian and Jennifer, Together they must travel back to their hometown and uncover the truth in their town's history that still haunts it to this day.						
tt16751916	Heer, a small town girl faces taboos in her community to meet her man of dreams. she faces all odds to live a life of her choice and why can't a girl live with her parents like boys do and still be considered as a stranger in her own home.						
tt16751922	Adil continues his journey in cinema. There are two lines about Adil's life. One of them is modern day, which Adil try to save pregnant Leyla's child from abortion, and another one is about past of Adil.						
tt16751976	A comedy about the fateful dilemma that grips the young people of the South: give up everything in search of a better future or stay at home and try to build a possible tomorrow?						
tt16753302	One of the most recognizable voices in all of modern day music, Dua Lipa quickly rose to fame. Her catchy tunes and sultry vocals make her music appeal to a global audience. Get lost in the story of this pop phenomenon.						
tt16756254	Five girls stray from society on the hunt for something more special...you can find them if you follow the sound.						
tt16756914	Ho Chun, a young entrepreneur, is sent to jail. By implementing his philosophy in the business world that money can solve any problems, Ho Chun offers Big Roller, Kin-Tin, Scar and Ho-Ching a considerable amount of money for assisting him to breakout from jail.						
tt16756942	The film follows the first batch of female recruits as they undergo and serve National Service in the fictional near future of Singapore.						
tt16757252	When Eva, a young housemaid, gets involved in a steamy threesome with a houseboy and her lady boss, she realizes she has to choose only one of them.						
tt16757706	Natalia and Adam have known each other since childhood. They have never been a couple, but have always been together. They are neighbors, they share the rooms in their apartments, and their bedrooms are separated only by a thin wall. Natalia wants a man, preferably a caring homeb... Read all						
tt16757854	Feature-length biopic covering the creation and early days of YouTube.						
tt16758240	A young boy asks why Christianity is true, and no one seems to have the answers - His journey to finding those answers leads him to become a world wide leader who affects the Christian faith in a mighty way.						
tt16759126	The Frolovs are a friendly family from Krasnodar. Mom is a piano teacher, dad is an amusement designer, a blogger daughter and a romantic son, like many, they buy an apartment with a mortgage. However, it soon turns out that there is nothing to pay for it. Now, in order not to st... Read all						
tt16760194	Young actress Ela gets a role with well-known theatre director Franz Kramer. The production is a great opportunity for Ela, but comes with pressure. Kramer constantly oversteps her boundaries, then goes on to sexually harass her. Ela struggles to reconstruct her role as a self-co... Read all						
tt16760592	The Beecroft family are ready to spend all of Chief Daddy's inheritance, but not if the CEO of his company has anything to do with it.						
tt16760880	This crime-action film looks at a criminal organization, the Governmental forces out to stop them, and the choices each makes. When a crime boss (Clark Fox) is knocked off, multiple second-tier bosses vie for power. Meanwhile a task force of Government agents and police veterans ... Read all						
tt16761722	New year's night. He and she. The guests have dispersed and it's time to find out the relationship - do they love each other or no longer?						
tt16761978	Leonel and Roberto Rangel are two young film enthusiasts. One day Leonel, the oldest, decides to make an action movie. He tells his brother Roberto that he has an idea to make a movie. Upon returning home that day, their mother announces that her grandmother in Monterrey, Mexico,... Read all						
tt16762078	Two rival getaway drivers settle the score on the open road.						
tt16762816	Documentary travel on the Volga river at the ship in Russia.						
tt16764074	An apartment where a murder has happened is haunted by a series of paranormal incidents and no renter has ever stayed more than 14 days. A young paranormal novelist moves into the apartment to investigate the case of a headless female ghost and experiences some insanely terrifyin... Read all						
tt16764626	A boy from the village was murdered and a dog saw that killer and told Rois about the murderer but Rois could not talk to anybody about the murderer because nobody would care about a madman and country's law will not accept his speech.						
tt16764906	A middle-aged woman with a preference for younger partners, mainly men in their 20s, searches for a genuine human connection while faced with societal double standards, prejudice and toxic masculinity.						
tt16765812	Suffering is not an option.						
tt16766174	After the defeat at Agamar, Darth Vader discovers that both Master Yoda and Master Vaal, are training a new apprentice who is rumored to be able to defeat the sith, now he takes a personal vendetta against the rest of the Jedi order.						
tt16769394	Four teenagers who do not have a relationship with their parents arrive to rest in the camp.						
tt1677615	A married couple on the brink of disillusion allows a stranger to live with them in their idyllic cottage. Will this stranger push their fragile state over the edge?						
